SC/VSC stints,red_flags,weather,year,round,circuitId,driverId,constructorId,grid,position,rank,driver_nationality,constructor_nationality,circuit_country
1,No,Dry,2017,10,9,807,4,top-five,top-ten,top-ten,German,French,UK
1,No,Dry,2018,10,9,807,4,top-fifteen,top-ten,top-ten,German,French,UK
1,No,Dry,2019,10,9,807,4,top-ten,top-ten,top-fifteen,German,French,UK
1,No,Dry,2010,10,9,808,4,top-fifteen,top-fifteen,top-five,Russian,French,UK
0,No,Varied,2011,9,9,808,4,top-fifteen,top-fifteen,top-ten,Russian,French,UK
1,No,Dry,2019,10,9,817,4,top-ten,top-ten,top-ten,Australian,French,UK
2,No,Dry,2020,4,9,817,4,top-ten,top-five,top-five,Australian,French,UK
0,No,Dry,2020,5,9,817,4,top-five,top-fifteen,last positions,Australian,French,UK
2,No,Varied,2016,10,9,825,4,last positions,last positions,top-fifteen,Danish,French,UK
1,No,Dry,2018,10,9,832,4,last positions,DNF,last positions,Spanish,French,UK
2,No,Varied,2016,10,9,835,4,last positions,DNF,last positions,British,French,UK
1,No,Dry,2017,10,9,835,4,top-fifteen,DNF,top-three,British,French,UK
2,No,Dry,2020,4,9,839,4,top-ten,top-ten,top-ten,French,French,UK
0,No,Dry,2020,5,9,839,4,top-fifteen,top-ten,top-ten,French,French,UK
2,No,Dry,2013,8,9,1,11,pole,top-five,top-five,British,German,UK
1,Yes,Dry,2014,9,9,1,11,top-ten,winner,fastest lap,British,German,UK
2,No,Varied,2015,9,9,1,11,pole,winner,fastest lap,British,German,UK
2,No,Varied,2016,10,9,1,11,pole,winner,top-three,British,German,UK
1,No,Dry,2017,10,9,1,11,pole,winner,fastest lap,British,German,UK
1,No,Dry,2018,10,9,1,11,pole,podium,top-three,British,German,UK
1,No,Dry,2019,10,9,1,11,top-three,winner,fastest lap,British,German,UK
2,No,Dry,2020,4,9,1,11,pole,winner,top-three,British,German,UK
0,No,Dry,2020,5,9,1,11,top-three,podium,fastest lap,British,German,UK
1,No,Dry,2010,10,9,3,11,top-five,podium,top-ten,German,German,UK
0,No,Varied,2011,9,9,3,11,top-ten,top-ten,top-fifteen,German,German,UK
0,No,Dry,2012,9,9,3,11,top-fifteen,top-fifteen,top-fifteen,German,German,UK
2,No,Dry,2013,8,9,3,11,top-three,winner,top-three,German,German,UK
1,Yes,Dry,2014,9,9,3,11,pole,DNF,top-three,German,German,UK
2,No,Varied,2015,9,9,3,11,top-three,podium,top-three,German,German,UK
2,No,Varied,2016,10,9,3,11,top-three,podium,fastest lap,German,German,UK
1,No,Dry,2010,10,9,30,11,top-ten,top-ten,top-fifteen,German,German,UK
0,No,Varied,2011,9,9,30,11,top-fifteen,top-ten,top-fifteen,German,German,UK
0,No,Dry,2012,9,9,30,11,top-three,top-ten,top-ten,German,German,UK
1,No,Dry,2017,10,9,822,11,top-ten,podium,top-three,Finnish,German,UK
1,No,Dry,2018,10,9,822,11,top-five,top-five,top-five,Finnish,German,UK
1,No,Dry,2019,10,9,822,11,pole,podium,top-three,Finnish,German,UK
2,No,Dry,2020,4,9,822,11,top-three,top-fifteen,top-five,Finnish,German,UK
0,No,Dry,2020,5,9,822,11,pole,podium,top-five,Finnish,German,UK
0,No,Dry,2007,9,9,2,2,top-ten,top-ten,top-five,German,German,UK
0,No,Wet,2008,9,9,2,2,top-five,podium,top-three,German,German,UK
0,No,Dry,2009,8,9,2,2,top-fifteen,top-fifteen,top-fifteen,German,German,UK
0,No,Dry,2007,9,9,9,2,top-five,top-five,top-ten,Polish,German,UK
0,No,Wet,2008,9,9,9,2,top-ten,DNF,top-fifteen,Polish,German,UK
0,No,Dry,2009,8,9,9,2,top-fifteen,top-fifteen,top-fifteen,Polish,German,UK
1,Yes,Dry,2014,9,9,16,2,top-fifteen,top-fifteen,top-fifteen,German,Swiss,UK
1,No,Dry,2010,10,9,155,2,top-fifteen,top-ten,top-ten,Japanese,Swiss,UK
0,No,Varied,2011,9,9,155,2,top-ten,DNF,last positions,Japanese,Swiss,UK
0,No,Dry,2012,9,9,155,2,last positions,top-fifteen,top-ten,Japanese,Swiss,UK
2,No,Dry,2013,8,9,807,2,top-fifteen,top-ten,top-fifteen,German,Swiss,UK
1,No,Dry,2010,10,9,37,2,top-ten,DNF,last positions,Spanish,Swiss,UK
0,No,Varied,2011,9,9,815,2,top-fifteen,top-ten,top-ten,Mexican,Swiss,UK
0,No,Dry,2012,9,9,815,2,top-fifteen,DNF,last positions,Mexican,Swiss,UK
2,No,Dry,2013,8,9,821,2,last positions,top-fifteen,last positions,Mexican,Swiss,UK
1,Yes,Dry,2014,9,9,821,2,last positions,DNF,last positions,Mexican,Swiss,UK
2,No,Varied,2015,9,9,828,2,top-fifteen,top-fifteen,top-ten,Swedish,Swiss,UK
2,No,Varied,2016,10,9,828,2,last positions,DNF,last positions,Swedish,Swiss,UK
1,No,Dry,2017,10,9,828,2,last positions,top-fifteen,top-ten,Swedish,Swiss,UK
1,No,Dry,2018,10,9,828,2,top-fifteen,DNF,top-fifteen,Swedish,Swiss,UK
2,No,Varied,2015,9,9,831,2,last positions,DNF,top-three,Brazilian,Swiss,UK
2,No,Varied,2016,10,9,831,2,last positions,top-fifteen,last positions,Brazilian,Swiss,UK
1,No,Dry,2017,10,9,836,2,last positions,last positions,top-fifteen,German,Swiss,UK
1,No,Dry,2018,10,9,844,2,top-ten,DNF,last positions,Monegasque,Swiss,UK
0,No,Wet,2008,9,9,21,12,last positions,DNF,last positions,Italian,Indian,UK
0,No,Dry,2009,8,9,21,12,last positions,top-ten,top-ten,Italian,Indian,UK
1,No,Dry,2010,10,9,24,12,last positions,top-fifteen,top-fifteen,Italian,Indian,UK
0,No,Wet,2008,9,9,16,12,last positions,DNF,last positions,German,Indian,UK
0,No,Dry,2009,8,9,16,12,last positions,last positions,last positions,German,Indian,UK
1,No,Dry,2010,10,9,16,12,top-fifteen,top-ten,last positions,German,Indian,UK
0,No,Varied,2011,9,9,16,12,top-fifteen,top-fifteen,top-ten,German,Indian,UK
2,No,Dry,2013,8,9,16,12,top-ten,top-ten,top-fifteen,German,Indian,UK
0,No,Dry,2012,9,9,807,12,top-fifteen,top-fifteen,top-fifteen,German,Indian,UK
1,Yes,Dry,2014,9,9,807,12,top-five,top-ten,top-ten,German,Indian,UK
2,No,Varied,2015,9,9,807,12,top-ten,top-ten,top-ten,German,Indian,UK
2,No,Varied,2016,10,9,807,12,top-ten,top-ten,top-fifteen,German,Indian,UK
0,No,Varied,2011,9,9,814,12,top-ten,top-fifteen,last positions,British,Indian,UK
0,No,Dry,2012,9,9,814,12,top-ten,DNF,top-three,British,Indian,UK
2,No,Dry,2013,8,9,814,12,last positions,top-ten,top-ten,British,Indian,UK
1,Yes,Dry,2014,9,9,815,12,top-ten,top-fifteen,top-fifteen,Mexican,Indian,UK
2,No,Varied,2015,9,9,815,12,top-fifteen,top-ten,top-ten,Mexican,Indian,UK
2,No,Varied,2016,10,9,815,12,top-ten,top-ten,top-fifteen,Mexican,Indian,UK
1,No,Dry,2017,10,9,815,12,top-ten,top-ten,top-fifteen,Mexican,Indian,UK
1,No,Dry,2018,10,9,815,12,top-fifteen,top-ten,top-ten,Mexican,Indian,UK
1,No,Dry,2017,10,9,839,12,top-ten,top-ten,top-fifteen,French,Indian,UK
1,No,Dry,2018,10,9,839,12,top-ten,top-ten,top-fifteen,French,Indian,UK
1,Yes,Dry,2014,9,9,13,3,top-fifteen,DNF,top-three,Brazilian,British,UK
2,No,Varied,2015,9,9,13,3,top-three,top-five,top-three,Brazilian,British,UK
2,No,Varied,2016,10,9,13,3,top-fifteen,top-fifteen,top-five,Brazilian,British,UK
1,No,Dry,2017,10,9,13,3,top-fifteen,top-ten,last positions,Brazilian,British,UK
0,No,Dry,2007,9,9,3,3,last positions,top-fifteen,top-fifteen,German,British,UK
0,No,Wet,2008,9,9,3,3,last positions,top-ten,last positions,German,British,UK
0,No,Dry,2009,8,9,3,3,top-ten,top-five,top-three,German,British,UK
1,No,Dry,2010,10,9,22,3,top-ten,top-five,top-fifteen,Brazilian,British,UK
0,No,Varied,2011,9,9,22,3,top-fifteen,top-fifteen,top-ten,Brazilian,British,UK
0,No,Dry,2007,9,9,25,3,top-fifteen,top-fifteen,top-ten,Austrian,British,UK
1,No,Dry,2019,10,9,9,3,last positions,top-fifteen,last positions,Polish,British,UK
0,No,Wet,2008,9,9,6,3,top-fifteen,top-ten,top-fifteen,Japanese,British,UK
0,No,Dry,2009,8,9,6,3,top-five,top-fifteen,top-fifteen,Japanese,British,UK
1,No,Dry,2010,10,9,807,3,top-fifteen,top-ten,top-fifteen,German,British,UK
0,No,Dry,2012,9,9,811,3,top-fifteen,top-ten,top-fifteen,Brazilian,British,UK
0,No,Varied,2011,9,9,813,3,top-ten,top-fifteen,top-fifteen,Venezuelan,British,UK
0,No,Dry,2012,9,9,813,3,top-ten,last positions,last positions,Venezuelan,British,UK
2,No,Dry,2013,8,9,813,3,top-fifteen,top-fifteen,top-ten,Venezuelan,British,UK
2,No,Dry,2013,8,9,822,3,last positions,top-fifteen,top-fifteen,Finnish,British,UK
1,Yes,Dry,2014,9,9,822,3,top-fifteen,podium,top-five,Finnish,British,UK
2,No,Varied,2015,9,9,822,3,top-five,top-five,top-five,Finnish,British,UK
2,No,Varied,2016,10,9,822,3,top-ten,top-fifteen,top-ten,Finnish,British,UK
1,No,Dry,2017,10,9,840,3,top-fifteen,last positions,top-fifteen,Canadian,British,UK
1,No,Dry,2018,10,9,840,3,last positions,top-fifteen,top-fifteen,Canadian,British,UK
1,No,Dry,2018,10,9,845,3,last positions,top-fifteen,last positions,Russian,British,UK
1,No,Dry,2019,10,9,847,3,last positions,top-fifteen,last positions,British,British,UK
2,No,Dry,2020,4,9,847,3,last positions,top-fifteen,last positions,British,British,UK
0,No,Dry,2020,5,9,847,3,top-fifteen,last positions,last positions,British,British,UK
2,No,Dry,2020,4,9,849,3,last positions,top-fifteen,top-fifteen,Canadian,British,UK
0,No,Dry,2020,5,9,849,3,last positions,last positions,top-five,Canadian,British,UK
0,No,Dry,2007,9,9,23,7,top-ten,DNF,top-ten,German,Japanese,UK
0,No,Dry,2007,9,9,15,7,top-ten,DNF,last positions,Italian,Japanese,UK
0,No,Wet,2008,9,9,15,7,top-fifteen,top-ten,top-fifteen,Italian,Japanese,UK
0,No,Dry,2009,8,9,15,7,top-five,top-ten,top-ten,Italian,Japanese,UK
0,No,Wet,2008,9,9,10,7,top-fifteen,top-fifteen,top-fifteen,German,Japanese,UK
0,No,Dry,2009,8,9,10,7,top-ten,top-ten,top-ten,German,Japanese,UK
1,No,Dry,2010,10,9,15,205,last positions,last positions,last positions,Italian,Malaysian,UK
0,No,Varied,2011,9,9,15,205,last positions,DNF,last positions,Italian,Malaysian,UK
1,No,Dry,2010,10,9,5,205,last positions,last positions,last positions,Finnish,Malaysian,UK
0,No,Varied,2011,9,9,5,205,last positions,DNF,last positions,Finnish,Malaysian,UK
0,No,Dry,2012,9,9,5,205,last positions,last positions,last positions,Finnish,Malaysian,UK
1,Yes,Dry,2014,9,9,155,205,last positions,top-fifteen,last positions,Japanese,Malaysian,UK
0,No,Dry,2012,9,9,808,205,last positions,DNF,top-three,Russian,Malaysian,UK
2,No,Dry,2013,8,9,819,205,last positions,top-fifteen,last positions,French,Malaysian,UK
2,No,Dry,2013,8,9,823,205,last positions,last positions,last positions,Dutch,Malaysian,UK
1,Yes,Dry,2014,9,9,828,205,last positions,DNF,last positions,Swedish,Malaysian,UK
0,No,Dry,2007,9,9,22,11,top-fifteen,top-ten,top-fifteen,Brazilian,Japanese,UK
0,No,Wet,2008,9,9,22,11,last positions,podium,top-fifteen,Brazilian,Japanese,UK
0,No,Dry,2007,9,9,18,11,last positions,top-ten,last positions,British,Japanese,UK
0,No,Wet,2008,9,9,18,11,last positions,DNF,top-ten,British,Japanese,UK
0,No,Dry,2009,8,9,22,11,top-three,podium,top-five,Brazilian,British,UK
0,No,Dry,2009,8,9,18,11,top-ten,top-ten,top-five,British,British,UK
0,No,Dry,2007,9,9,11,8,last positions,top-fifteen,top-fifteen,Japanese,Japanese,UK
0,No,Dry,2007,9,9,19,8,last positions,DNF,last positions,British,Japanese,UK
0,No,Dry,2007,9,9,17,9,top-fifteen,DNF,last positions,Australian,Austrian,UK
0,No,Wet,2008,9,9,17,9,top-three,top-ten,top-five,Australian,Austrian,UK
0,No,Dry,2009,8,9,17,9,top-three,podium,top-three,Australian,Austrian,UK
1,No,Dry,2010,10,9,17,9,top-three,winner,top-five,Australian,Austrian,UK
0,No,Varied,2011,9,9,17,9,pole,podium,top-five,Australian,Austrian,UK
0,No,Dry,2012,9,9,17,9,top-three,winner,top-five,Australian,Austrian,UK
2,No,Dry,2013,8,9,17,9,top-five,podium,fastest lap,Australian,Austrian,UK
0,No,Dry,2007,9,9,14,9,top-fifteen,top-fifteen,top-fifteen,British,Austrian,UK
0,No,Wet,2008,9,9,14,9,top-fifteen,DNF,no laptime set,British,Austrian,UK
0,No,Dry,2009,8,9,20,9,pole,winner,fastest lap,German,Austrian,UK
1,No,Dry,2010,10,9,20,9,pole,top-ten,top-three,German,Austrian,UK
0,No,Varied,2011,9,9,20,9,top-three,podium,top-three,German,Austrian,UK
0,No,Dry,2012,9,9,20,9,top-five,podium,top-three,German,Austrian,UK
2,No,Dry,2013,8,9,20,9,top-three,DNF,top-five,German,Austrian,UK
1,Yes,Dry,2014,9,9,20,9,top-three,top-five,top-three,German,Austrian,UK
1,Yes,Dry,2014,9,9,817,9,top-ten,podium,top-ten,Australian,Austrian,UK
2,No,Varied,2015,9,9,817,9,top-ten,DNF,top-fifteen,Australian,Austrian,UK
2,No,Varied,2016,10,9,817,9,top-five,top-five,top-five,Australian,Austrian,UK
1,No,Dry,2017,10,9,817,9,last positions,top-five,top-ten,Australian,Austrian,UK
1,No,Dry,2018,10,9,817,9,top-ten,top-five,top-five,Australian,Austrian,UK
2,No,Varied,2015,9,9,826,9,top-ten,top-ten,top-ten,Russian,Austrian,UK
2,No,Varied,2016,10,9,830,9,top-three,podium,top-ten,Dutch,Austrian,UK
1,No,Dry,2017,10,9,830,9,top-five,top-five,top-three,Dutch,Austrian,UK
1,No,Dry,2018,10,9,830,9,top-five,DNF,top-ten,Dutch,Austrian,UK
1,No,Dry,2019,10,9,830,9,top-five,top-five,top-five,Dutch,Austrian,UK
2,No,Dry,2020,4,9,830,9,top-three,podium,fastest lap,Dutch,Austrian,UK
0,No,Dry,2020,5,9,830,9,top-five,winner,top-three,Dutch,Austrian,UK
1,No,Dry,2019,10,9,842,9,top-five,top-five,top-ten,French,Austrian,UK
2,No,Dry,2020,4,9,848,9,top-fifteen,top-ten,top-three,Thai,Austrian,UK
0,No,Dry,2020,5,9,848,9,top-ten,top-five,top-three,Thai,Austrian,UK
0,No,Dry,2007,9,9,24,5,last positions,last positions,last positions,Italian,Italian,UK
0,No,Dry,2007,9,9,26,5,top-fifteen,DNF,top-fifteen,American,Italian,UK
0,No,Wet,2008,9,9,20,5,top-ten,DNF,no laptime set,German,Italian,UK
0,No,Wet,2008,9,9,7,5,top-fifteen,top-fifteen,top-ten,French,Italian,UK
0,No,Dry,2009,8,9,7,5,last positions,DNF,last positions,French,Italian,UK
0,No,Dry,2009,8,9,67,5,last positions,last positions,last positions,Swiss,Italian,UK
1,No,Dry,2010,10,9,67,5,last positions,top-fifteen,top-ten,Swiss,Italian,UK
0,No,Varied,2011,9,9,67,5,last positions,DNF,last positions,Swiss,Italian,UK
1,No,Dry,2010,10,9,153,5,last positions,DNF,top-fifteen,Spanish,Italian,UK
0,No,Varied,2011,9,9,153,5,last positions,top-ten,top-fifteen,Spanish,Italian,UK
0,No,Dry,2012,9,9,817,5,top-fifteen,top-fifteen,top-ten,Australian,Italian,UK
2,No,Dry,2013,8,9,817,5,top-five,top-ten,top-fifteen,Australian,Italian,UK
0,No,Dry,2012,9,9,818,5,last positions,top-fifteen,top-ten,French,Italian,UK
2,No,Dry,2013,8,9,818,5,top-fifteen,DNF,last positions,French,Italian,UK
1,Yes,Dry,2014,9,9,818,5,top-ten,top-ten,top-fifteen,French,Italian,UK
1,Yes,Dry,2014,9,9,826,5,top-ten,top-ten,top-ten,Russian,Italian,UK
2,No,Varied,2016,10,9,826,5,top-fifteen,top-ten,top-fifteen,Russian,Italian,UK
1,No,Dry,2017,10,9,826,5,top-fifteen,top-fifteen,last positions,Russian,Italian,UK
1,No,Dry,2019,10,9,826,5,last positions,top-ten,top-fifteen,Russian,Italian,UK
2,No,Varied,2015,9,9,832,5,top-ten,DNF,top-fifteen,Spanish,Italian,UK
2,No,Varied,2016,10,9,832,5,top-ten,top-ten,top-ten,Spanish,Italian,UK
1,No,Dry,2017,10,9,832,5,top-fifteen,DNF,top-three,Spanish,Italian,UK
2,No,Varied,2015,9,9,830,5,top-fifteen,DNF,last positions,Dutch,Italian,UK
1,No,Dry,2018,10,9,842,5,top-fifteen,top-fifteen,top-ten,French,Italian,UK
1,No,Dry,2018,10,9,843,5,pitlane-start,DNF,top-three,New Zealander,Italian,UK
1,No,Dry,2019,10,9,848,5,top-ten,top-fifteen,top-fifteen,Thai,Italian,UK
0,No,Varied,2011,9,9,24,164,last positions,last positions,last positions,Italian,Spanish,UK
1,No,Dry,2010,10,9,29,164,last positions,last positions,last positions,Japanese,Spanish,UK
0,No,Dry,2012,9,9,37,164,last positions,last positions,last positions,Spanish,Spanish,UK
1,No,Dry,2010,10,9,812,164,last positions,last positions,last positions,Indian,Spanish,UK
0,No,Dry,2012,9,9,39,164,last positions,last positions,last positions,Indian,Spanish,UK
0,No,Varied,2011,9,9,817,164,last positions,last positions,last positions,Australian,Spanish,UK
0,No,Dry,2007,9,9,16,12,last positions,DNF,last positions,German,Dutch,UK
0,No,Dry,2007,9,9,27,12,last positions,top-fifteen,last positions,Dutch,Dutch,UK
1,No,Dry,2010,10,9,10,166,last positions,last positions,last positions,German,British,UK
0,No,Varied,2011,9,9,10,166,last positions,last positions,last positions,German,British,UK
1,No,Dry,2010,10,9,810,166,last positions,DNF,last positions,Brazilian,British,UK
0,No,Varied,2011,9,9,816,166,last positions,last positions,last positions,Belgian,British,UK
0,No,Dry,2012,9,9,10,166,last positions,last positions,last positions,German,Russian,UK
0,No,Dry,2012,9,9,819,166,last positions,last positions,last positions,French,Russian,UK
2,No,Dry,2013,8,9,824,166,last positions,last positions,last positions,French,Russian,UK
1,Yes,Dry,2014,9,9,824,166,top-fifteen,top-fifteen,top-fifteen,French,Russian,UK
2,No,Dry,2013,8,9,820,166,last positions,last positions,last positions,British,Russian,UK
1,Yes,Dry,2014,9,9,820,166,last positions,last positions,last positions,British,Russian,UK
2,No,Varied,2016,10,9,154,210,top-fifteen,DNF,last positions,French,American,UK
1,No,Dry,2017,10,9,154,210,top-ten,top-fifteen,top-ten,French,American,UK
1,No,Dry,2018,10,9,154,210,top-ten,DNF,last positions,French,American,UK
1,No,Dry,2019,10,9,154,210,top-fifteen,DNF,last positions,French,American,UK
2,No,Dry,2020,4,9,154,210,last positions,last positions,top-ten,French,American,UK
0,No,Dry,2020,5,9,154,210,top-fifteen,last positions,top-fifteen,French,American,UK
2,No,Varied,2016,10,9,821,210,top-fifteen,last positions,top-fifteen,Mexican,American,UK
1,No,Dry,2017,10,9,825,210,last positions,top-fifteen,top-ten,Danish,American,UK
1,No,Dry,2018,10,9,825,210,top-ten,top-ten,top-fifteen,Danish,American,UK
1,No,Dry,2019,10,9,825,210,last positions,DNF,last positions,Danish,American,UK
2,No,Dry,2020,4,9,825,210,top-fifteen,DNF,top-three,Danish,American,UK
0,No,Dry,2020,5,9,825,210,last positions,DNF,last positions,Danish,American,UK
2,No,Dry,2020,4,9,807,12,top-fifteen,DNF,top-three,German,British,UK
0,No,Dry,2020,5,9,807,12,top-three,top-ten,top-ten,German,British,UK
1,No,Dry,2019,10,9,815,12,top-fifteen,last positions,top-ten,Mexican,British,UK
1,No,Dry,2019,10,9,840,12,last positions,top-fifteen,top-ten,Canadian,British,UK
2,No,Dry,2020,4,9,840,12,top-ten,top-ten,top-fifteen,Canadian,British,UK
0,No,Dry,2020,5,9,840,12,top-ten,top-ten,top-fifteen,Canadian,British,UK
2,No,Dry,2020,4,9,826,5,last positions,DNF,last positions,Russian,Italian,UK
0,No,Dry,2020,5,9,826,5,last positions,top-ten,top-fifteen,Russian,Italian,UK
2,No,Dry,2020,4,9,842,5,top-fifteen,top-ten,top-ten,French,Italian,UK
0,No,Dry,2020,5,9,842,5,top-ten,top-fifteen,top-ten,French,Italian,UK
2,No,Varied,2015,9,9,829,166,last positions,top-fifteen,top-fifteen,British,British,UK
2,No,Varied,2015,9,9,833,166,last positions,top-fifteen,top-fifteen,Spanish,British,UK
2,No,Varied,2016,10,9,836,166,last positions,DNF,last positions,German,British,UK
2,No,Varied,2016,10,9,837,166,last positions,DNF,last positions,Indonesian,British,UK
2,Yes,Varied,2007,10,20,8,6,pole,DNF,top-five,Finnish,Italian,Germany
0,No,Dry,2009,9,20,8,6,top-ten,DNF,last positions,Finnish,Italian,Germany
0,No,Dry,2011,10,20,4,6,top-five,podium,top-five,Spanish,Italian,Germany
1,No,Dry,2013,9,20,4,6,top-ten,top-five,fastest lap,Spanish,Italian,Germany
2,Yes,Varied,2007,10,20,13,6,top-three,podium,fastest lap,Brazilian,Italian,Germany
0,No,Dry,2009,9,20,13,6,top-ten,podium,top-ten,Brazilian,Italian,Germany
0,No,Dry,2011,10,20,13,6,top-five,top-five,top-five,Brazilian,Italian,Germany
1,No,Dry,2013,9,20,13,6,top-ten,DNF,last positions,Brazilian,Italian,Germany
2,No,Varied,2020,11,20,20,6,top-fifteen,top-fifteen,top-ten,German,Italian,Germany
2,No,Varied,2020,11,20,844,6,top-five,top-ten,top-ten,Monegasque,Italian,Germany
1,No,Dry,2013,9,20,8,4,top-five,podium,top-three,Finnish,British,Germany
1,No,Dry,2013,9,20,154,4,top-five,podium,top-ten,French,British,Germany
2,No,Varied,2020,11,20,8,2,last positions,top-fifteen,top-ten,Finnish,Swiss,Germany
2,No,Varied,2020,11,20,841,2,top-fifteen,top-ten,top-fifteen,Italian,Swiss,Germany
2,Yes,Varied,2007,10,20,4,1,top-three,winner,top-three,Spanish,British,Germany
2,Yes,Varied,2007,10,20,1,1,top-ten,top-ten,top-three,British,British,Germany
0,No,Dry,2009,9,20,1,1,top-five,last positions,top-fifteen,British,British,Germany
0,No,Dry,2011,10,20,1,1,top-three,winner,fastest lap,British,British,Germany
0,No,Dry,2009,9,20,5,1,top-ten,top-ten,last positions,Finnish,British,Germany
0,No,Dry,2011,10,20,18,1,top-ten,DNF,top-ten,British,British,Germany
1,No,Dry,2013,9,20,18,1,top-ten,top-ten,top-ten,British,British,Germany
1,No,Dry,2013,9,20,815,1,top-fifteen,top-ten,top-fifteen,Mexican,British,Germany
2,No,Varied,2020,11,20,832,1,top-ten,top-five,top-ten,Spanish,British,Germany
2,No,Varied,2020,11,20,846,1,top-ten,DNF,last positions,British,British,Germany
0,No,Dry,2009,9,20,4,4,top-fifteen,top-ten,fastest lap,Spanish,French,Germany
0,No,Dry,2011,10,20,2,4,top-fifteen,DNF,last positions,German,French,Germany
2,Yes,Varied,2007,10,20,21,4,top-fifteen,top-ten,top-fifteen,Italian,French,Germany
2,Yes,Varied,2007,10,20,5,4,top-ten,top-ten,top-fifteen,Finnish,French,Germany
0,No,Dry,2009,9,20,12,4,top-ten,top-fifteen,top-fifteen,Brazilian,French,Germany
0,No,Dry,2011,10,20,808,4,top-ten,top-ten,top-ten,Russian,French,Germany
2,No,Varied,2020,11,20,817,4,top-ten,podium,top-three,Australian,French,Germany
2,No,Varied,2020,11,20,839,4,top-ten,DNF,last positions,French,French,Germany
1,No,Dry,2013,9,20,1,11,pole,top-five,top-five,British,German,Germany
2,No,Varied,2020,11,20,1,11,top-three,winner,top-three,British,German,Germany
0,No,Dry,2011,10,20,3,11,top-ten,top-ten,top-ten,German,German,Germany
1,No,Dry,2013,9,20,3,11,top-fifteen,top-ten,top-ten,German,German,Germany
0,No,Dry,2011,10,20,30,11,top-ten,top-ten,top-ten,German,German,Germany
